model_key,model,task,condition,subject_id,reference_primary_metric,condition_primary_metric,degradation_positive_is_worse
hdc_regression,HDC,regression,MISSING_FLIGHT_PARAMETER,sub-cp012,0.14653023601550774,0.36929981716666677,0.22276958115115902
hdc_regression,HDC,regression,MISSING_FLIGHT_PARAMETER,sub-cp013,0.7696378979740702,0.7944204383333334,0.024782540359263194
hdc_regression,HDC,regression,MISSING_FLIGHT_PARAMETER,sub-cp014,0.20589729674685353,0.7168087973333334,0.5109115005864798
hdc_regression,HDC,regression,MISSING_FLIGHT_PARAMETER,sub-cp015,0.24607575335784052,0.5732586033333334,0.32718284997549296
hdc_regression,HDC,regression,MISSING_FLIGHT_PARAMETER,sub-cp016,0.13587916648606266,0.7442242466666666,0.608345080180604
hdc_regression,HDC,regression,MISSING_FLIGHT_PARAMETER,sub-cp017,0.1780474653255062,1.0312519133333333,0.8532044480078271
hdc_regression,HDC,regression,MISSING_FLIGHT_PARAMETER,sub-cp018,0.10710195097495774,1.4520407183333333,1.3449387673583755
hdc_regression,HDC,regression,MISSING_FLIGHT_PARAMETER,sub-cp019,0.2158474680035846,0.9760986441666666,0.760251176163082
hdc_regression,HDC,regression,MISSING_FLIGHT_PARAMETER,sub-cp020,0.19689303719835516,0.71689664,0.5200036028016448
hdc_regression,HDC,regression,MISSING_FLIGHT_PARAMETER,sub-cp022,0.3070497660930844,0.5133142966666667,0.20626453057358235
hdc_regression,HDC,regression,MISSING_FLIGHT_PARAMETER,sub-cp023,0.40581685266845985,0.6703262423333333,0.2645093896648734
hdc_regression,HDC,regression,MISSING_FLIGHT_PARAMETER,sub-cp024,0.3126708542067297,0.9440436166666668,0.6313727624599371
hdc_regression,HDC,regression,MISSING_FLIGHT_PARAMETER,sub-cp025,0.09442948974574589,0.4494444,0.35501491025425413
hdc_regression,HDC,regression,MISSING_FLIGHT_PARAMETER,sub-cp026,0.1374181065900181,0.7852482216666666,0.6478301150766486
hdc_regression,HDC,regression,MISSING_FLIGHT_PARAMETER,sub-cp027,0.09507511608375467,0.7014244566666666,0.606349340582912
hdc_regression,HDC,regression,MISSING_FLIGHT_PARAMETER,sub-cp028,0.19522566605554126,0.6084653183333333,0.413239652277792
hdc_regression,HDC,regression,MISSING_FLIGHT_PARAMETER,sub-cp029,0.16740194457669935,0.8838156033333332,0.7164136587566339
hdc_regression,HDC,regression,MISSING_FLIGHT_PARAMETER,sub-cp030,0.27179396762610514,1.0243906625454546,0.7525966949193494
hdc_regression,HDC,regression,MISSING_FLIGHT_PARAMETER,sub-cp031,0.21684711831902045,0.6846861266666667,0.46783900834764625
hdc_regression,HDC,regression,MISSING_FLIGHT_PARAMETER,sub-cp032,0.27991175117014716,1.4045554599999999,1.1246437088298527
hdc_regression,HDC,regression,MISSING_FLIGHT_PARAMETER,sub-cp033,0.4014135752350169,0.8698293583333333,0.4684157830983164
hdc_regression,HDC,regression,MISSING_FLIGHT_PARAMETER,sub-cp035,0.1994431344079718,1.0767086383333335,0.8772655039253617
hdc_regression,HDC,regression,MISSING_FLIGHT_PARAMETER,sub-cp036,0.4110858651284399,0.9151401645000002,0.5040542993715603
hdc_regression,HDC,regression,MISSING_FLIGHT_PARAMETER,sub-cp037,0.10348940637192135,0.5605399004999999,0.4570504941280786
hdc_regression,HDC,regression,MISSING_FLIGHT_PARAMETER,sub-cp038,0.48565714344307537,0.9250629903333333,0.4394058468902579
hdc_regression,HDC,regression,MISSING_FLIGHT_PARAMETER,sub-cp039,0.8363794634547358,1.2235733066666667,0.38719384321193095
hdc_regression,HDC,regression,MISSING_FLIGHT_PARAMETER,sub-cp042,0.19148515800533983,0.9151731366666667,0.7236879786613268
hdc_regression,HDC,regression,MISSING_FLIGHT_PARAMETER,sub-cp043,0.33582582572033565,0.8117225150000001,0.4758966892796645
hdc_regression,HDC,regression,MISSING_BODY_MOVEMENT,sub-cp003,0.08276610619168273,0.08276765666666658,1.5504749838468612e-06
hdc_regression,HDC,regression,MISSING_BODY_MOVEMENT,sub-cp004,0.08030579857608666,0.08029854166666676,-7.25690941989765e-06
hdc_regression,HDC,regression,MISSING_BODY_MOVEMENT,sub-cp005,0.26552432498216316,0.2655244166666667,9.168450354479774e-08
hdc_regression,HDC,regression,MISSING_BODY_MOVEMENT,sub-cp006,0.16747881985583954,0.16748228766666662,3.467810827079143e-06
hdc_regression,HDC,regression,MISSING_BODY_MOVEMENT,sub-cp008,0.1900876415490911,0.19009173500000007,4.093450908959628e-06
hdc_regression,HDC,regression,MISSING_BODY_MOVEMENT,sub-cp009,0.4035762099197968,0.4035719066666666,-4.303253130222284e-06
hdc_regression,HDC,regression,MISSING_BODY_MOVEMENT,sub-cp011,0.4608954648803916,0.46087275000000005,-2.2714880391572212e-05
hdc_regression,HDC,regression,MISSING_BODY_MOVEMENT,sub-cp012,0.14653023601550774,0.1465286316666667,-1.6043488410555362e-06
hdc_regression,HDC,regression,MISSING_BODY_MOVEMENT,sub-cp013,0.7696378979740702,0.7696476566666668,9.758692596562035e-06
hdc_regression,HDC,regression,MISSING_BODY_MOVEMENT,sub-cp014,0.20589729674685353,0.20589830666666664,1.0099198131108267e-06
hdc_regression,HDC,regression,MISSING_BODY_MOVEMENT,sub-cp015,0.24607575335784052,0.24607761083333327,1.8574754927502823e-06
hdc_regression,HDC,regression,MISSING_BODY_MOVEMENT,sub-cp016,0.13587916648606266,0.1358607633333333,-1.840315272935711e-05
hdc_regression,HDC,regression,MISSING_BODY_MOVEMENT,sub-cp017,0.1780474653255062,0.17805060500000006,3.139674493862765e-06
hdc_regression,HDC,regression,MISSING_BODY_MOVEMENT,sub-cp018,0.10710195097495774,0.10710479599999996,2.8450250422196177e-06
hdc_regression,HDC,regression,MISSING_BODY_MOVEMENT,sub-cp019,0.2158474680035846,0.21584742833333323,-3.967025136164537e-08
hdc_regression,HDC,regression,MISSING_BODY_MOVEMENT,sub-cp020,0.19689303719835516,0.19689116166666665,-1.8755316885110673e-06
hdc_regression,HDC,regression,MISSING_BODY_MOVEMENT,sub-cp022,0.3070497660930844,0.30704999166666663,2.2557358225760993e-07
hdc_regression,HDC,regression,MISSING_BODY_MOVEMENT,sub-cp023,0.40581685266845985,0.4058156716666666,-1.1810017932489814e-06
hdc_regression,HDC,regression,MISSING_BODY_MOVEMENT,sub-cp024,0.3126708542067297,0.31267253999999994,1.6857932702563083e-06
hdc_regression,HDC,regression,MISSING_BODY_MOVEMENT,sub-cp025,0.09442948974574589,0.09442675266666671,-2.737079079176419e-06
hdc_regression,HDC,regression,MISSING_BODY_MOVEMENT,sub-cp026,0.1374181065900181,0.13742104333333324,2.9367433151405997e-06
hdc_regression,HDC,regression,MISSING_BODY_MOVEMENT,sub-cp027,0.09507511608375467,0.09507699400000001,1.8779162453408382e-06
hdc_regression,HDC,regression,MISSING_BODY_MOVEMENT,sub-cp028,0.19522566605554126,0.1952249649999999,-7.010555413689001e-07
hdc_regression,HDC,regression,MISSING_BODY_MOVEMENT,sub-cp029,0.16740194457669935,0.16740877500000004,6.830423300685506e-06
hdc_regression,HDC,regression,MISSING_BODY_MOVEMENT,sub-cp030,0.27179396762610514,0.27178937272727277,-4.594898832366301e-06
hdc_regression,HDC,regression,MISSING_BODY_MOVEMENT,sub-cp031,0.21684711831902045,0.21684083833333337,-6.279985687085432e-06
hdc_regression,HDC,regression,MISSING_BODY_MOVEMENT,sub-cp032,0.27991175117014716,0.27990804500000005,-3.706170147110832e-06
hdc_regression,HDC,regression,MISSING_BODY_MOVEMENT,sub-cp033,0.4014135752350169,0.40141311166666654,-4.6356835037286714e-07
hdc_regression,HDC,regression,MISSING_BODY_MOVEMENT,sub-cp035,0.1994431344079718,0.19944404333333335,9.089253615590653e-07
hdc_regression,HDC,regression,MISSING_BODY_MOVEMENT,sub-cp036,0.4110858651284399,0.41108227999999997,-3.585128439953511e-06
hdc_regression,HDC,regression,MISSING_BODY_MOVEMENT,sub-cp037,0.10348940637192135,0.10349177666666655,2.3702947452020062e-06
hdc_regression,HDC,regression,MISSING_BODY_MOVEMENT,sub-cp038,0.48565714344307537,0.4856493783333334,-7.765109741986187e-06
hdc_regression,HDC,regression,MISSING_BODY_MOVEMENT,sub-cp039,0.8363794634547358,0.8363793950000001,-6.845473565775251e-08
hdc_regression,HDC,regression,MISSING_BODY_MOVEMENT,sub-cp042,0.19148515800533983,0.1914884441666667,3.286161326859771e-06
hdc_regression,HDC,regression,MISSING_BODY_MOVEMENT,sub-cp043,0.33582582572033565,0.33580813,-1.7695720335664245e-05
traditional_regression,Traditional,regression,MISSING_PHYSIOLOGICAL,sub-cp003,0.01469071926401877,0.01469071926401877,0.0
traditional_regression,Traditional,regression,MISSING_PHYSIOLOGICAL,sub-cp004,0.01598979437153375,0.014469689186458209,-0.0015201051850755407
traditional_regression,Traditional,regression,MISSING_PHYSIOLOGICAL,sub-cp005,0.06904751160404567,0.06188959115995546,-0.007157920444090207
traditional_regression,Traditional,regression,MISSING_PHYSIOLOGICAL,sub-cp006,0.035149248961658996,0.035149248961658996,0.0
traditional_regression,Traditional,regression,MISSING_PHYSIOLOGICAL,sub-cp008,0.029358629986936297,0.029358629986936297,0.0
traditional_regression,Traditional,regression,MISSING_PHYSIOLOGICAL,sub-cp009,0.20283764820938707,0.21564970997871566,0.012812061769328587
traditional_regression,Traditional,regression,MISSING_PHYSIOLOGICAL,sub-cp011,0.06389308750181756,0.06172030285763225,-0.0021727846441853133
traditional_regression,Traditional,regression,MISSING_PHYSIOLOGICAL,sub-cp012,0.06958845405305203,0.06958845405305203,0.0
traditional_regression,Traditional,regression,MISSING_PHYSIOLOGICAL,sub-cp013,0.2600752817424104,0.2699850230204694,0.009909741278058992
traditional_regression,Traditional,regression,MISSING_PHYSIOLOGICAL,sub-cp014,0.08118767469116527,0.08118767469116527,0.0
traditional_regression,Traditional,regression,MISSING_PHYSIOLOGICAL,sub-cp015,0.08198757375086944,0.08382521227933042,0.001837638528460972
traditional_regression,Traditional,regression,MISSING_PHYSIOLOGICAL,sub-cp016,0.01522961467318438,0.011017229315582596,-0.004212385357601784
traditional_regression,Traditional,regression,MISSING_PHYSIOLOGICAL,sub-cp017,0.027352868945197246,0.037340593975042746,0.0099877250298455
traditional_regression,Traditional,regression,MISSING_PHYSIOLOGICAL,sub-cp018,0.13928811845757258,0.13928811845757258,0.0
traditional_regression,Traditional,regression,MISSING_PHYSIOLOGICAL,sub-cp019,0.04456804137397963,0.04456804137397963,0.0
traditional_regression,Traditional,regression,MISSING_PHYSIOLOGICAL,sub-cp020,0.029718996201200703,0.026976442691388252,-0.002742553509812451
traditional_regression,Traditional,regression,MISSING_PHYSIOLOGICAL,sub-cp022,0.06548509606259088,0.06176358780715119,-0.0037215082554396955
traditional_regression,Traditional,regression,MISSING_PHYSIOLOGICAL,sub-cp023,0.2955508912435167,0.2955508912435167,0.0
traditional_regression,Traditional,regression,MISSING_PHYSIOLOGICAL,sub-cp024,0.20112063467648786,0.20112063467648786,0.0
traditional_regression,Traditional,regression,MISSING_PHYSIOLOGICAL,sub-cp025,0.011370840872422627,0.011370840872422627,0.0
traditional_regression,Traditional,regression,MISSING_PHYSIOLOGICAL,sub-cp026,0.03688225921900081,0.0328984419646855,-0.0039838172543153125
traditional_regression,Traditional,regression,MISSING_PHYSIOLOGICAL,sub-cp027,0.03306267868234495,0.033920852509075526,0.0008581738267305766
traditional_regression,Traditional,regression,MISSING_PHYSIOLOGICAL,sub-cp028,0.052365614843447005,0.03345794573965605,-0.018907669103790957
traditional_regression,Traditional,regression,MISSING_PHYSIOLOGICAL,sub-cp029,0.026241053611537963,0.026241053611537963,0.0
traditional_regression,Traditional,regression,MISSING_PHYSIOLOGICAL,sub-cp030,0.08832018620477501,0.0807568582711518,-0.007563327933623215
traditional_regression,Traditional,regression,MISSING_PHYSIOLOGICAL,sub-cp031,0.18737063459210765,0.1825196386843422,-0.004850995907765443
traditional_regression,Traditional,regression,MISSING_PHYSIOLOGICAL,sub-cp032,0.036878353398532106,0.030388320588778422,-0.006490032809753684
traditional_regression,Traditional,regression,MISSING_PHYSIOLOGICAL,sub-cp033,0.15151345125465052,0.15419355261102644,0.002680101356375919
traditional_regression,Traditional,regression,MISSING_PHYSIOLOGICAL,sub-cp035,0.07140154391250968,0.0639241837086279,-0.007477360203881775
traditional_regression,Traditional,regression,MISSING_PHYSIOLOGICAL,sub-cp036,0.35866933462654266,0.35866933462654266,0.0
traditional_regression,Traditional,regression,MISSING_PHYSIOLOGICAL,sub-cp037,0.08781992581388948,0.08781992581388948,0.0
traditional_regression,Traditional,regression,MISSING_PHYSIOLOGICAL,sub-cp038,0.15918138019272074,0.15021577633369396,-0.008965603859026783
traditional_regression,Traditional,regression,MISSING_PHYSIOLOGICAL,sub-cp039,0.5315087834721987,0.5232955893177442,-0.008213194154454428
traditional_regression,Traditional,regression,MISSING_PHYSIOLOGICAL,sub-cp042,0.15124460633626363,0.15124460633626363,0.0
traditional_regression,Traditional,regression,MISSING_PHYSIOLOGICAL,sub-cp043,0.034470118848204945,0.026377371515416432,-0.008092747332788513
traditional_regression,Traditional,regression,MISSING_EYE_TRACKING,sub-cp003,0.01469071926401877,0.018728225555571538,0.004037506291552768
traditional_regression,Traditional,regression,MISSING_EYE_TRACKING,sub-cp004,0.01598979437153375,0.00920950925658126,-0.006780285114952489
traditional_regression,Traditional,regression,MISSING_EYE_TRACKING,sub-cp005,0.06904751160404567,0.06634827839342677,-0.0026992332106188927
traditional_regression,Traditional,regression,MISSING_EYE_TRACKING,sub-cp006,0.035149248961658996,0.04770246817593508,0.01255321921427608
traditional_regression,Traditional,regression,MISSING_EYE_TRACKING,sub-cp008,0.029358629986936297,0.030804779485943956,0.0014461494990076589
traditional_regression,Traditional,regression,MISSING_EYE_TRACKING,sub-cp009,0.20283764820938707,0.18852248728066798,-0.014315160928719095
traditional_regression,Traditional,regression,MISSING_EYE_TRACKING,sub-cp011,0.06389308750181756,0.05339953423212459,-0.010493553269692972
traditional_regression,Traditional,regression,MISSING_EYE_TRACKING,sub-cp012,0.06958845405305203,0.06611225120718998,-0.0034762028458620448
traditional_regression,Traditional,regression,MISSING_EYE_TRACKING,sub-cp013,0.2600752817424104,0.22907295948027062,-0.03100232226213978
traditional_regression,Traditional,regression,MISSING_EYE_TRACKING,sub-cp014,0.08118767469116527,0.04902808007275929,-0.03215959461840597
traditional_regression,Traditional,regression,MISSING_EYE_TRACKING,sub-cp015,0.08198757375086944,0.05808044700667218,-0.023907126744197267
traditional_regression,Traditional,regression,MISSING_EYE_TRACKING,sub-cp016,0.01522961467318438,0.016772532444631356,0.0015429177714469753
traditional_regression,Traditional,regression,MISSING_EYE_TRACKING,sub-cp017,0.027352868945197246,0.03182458663051124,0.004471717685313997
traditional_regression,Traditional,regression,MISSING_EYE_TRACKING,sub-cp018,0.13928811845757258,0.1290886482358235,-0.01019947022174908
traditional_regression,Traditional,regression,MISSING_EYE_TRACKING,sub-cp019,0.04456804137397963,0.028740003817993038,-0.01582803755598659
traditional_regression,Traditional,regression,MISSING_EYE_TRACKING,sub-cp020,0.029718996201200703,0.033365347951823644,0.0036463517506229413
traditional_regression,Traditional,regression,MISSING_EYE_TRACKING,sub-cp022,0.06548509606259088,0.06329478863664702,-0.002190307425943866
traditional_regression,Traditional,regression,MISSING_EYE_TRACKING,sub-cp023,0.2955508912435167,0.21318946172922584,-0.08236142951429085
traditional_regression,Traditional,regression,MISSING_EYE_TRACKING,sub-cp024,0.20112063467648786,0.12373761199828458,-0.07738302267820328
traditional_regression,Traditional,regression,MISSING_EYE_TRACKING,sub-cp025,0.011370840872422627,0.009999553344894515,-0.001371287527528112
traditional_regression,Traditional,regression,MISSING_EYE_TRACKING,sub-cp026,0.03688225921900081,0.00975386081334754,-0.027128398405653273
traditional_regression,Traditional,regression,MISSING_EYE_TRACKING,sub-cp027,0.03306267868234495,0.0334380921087587,0.0003754134264137496
traditional_regression,Traditional,regression,MISSING_EYE_TRACKING,sub-cp028,0.052365614843447005,0.04331729727545025,-0.009048317567996754
traditional_regression,Traditional,regression,MISSING_EYE_TRACKING,sub-cp029,0.026241053611537963,0.02274380773698374,-0.0034972458745542237
traditional_regression,Traditional,regression,MISSING_EYE_TRACKING,sub-cp030,0.08832018620477501,0.08007909334854052,-0.008241092856234492
traditional_regression,Traditional,regression,MISSING_EYE_TRACKING,sub-cp031,0.18737063459210765,0.1704654760716431,-0.016905158520464536
traditional_regression,Traditional,regression,MISSING_EYE_TRACKING,sub-cp032,0.036878353398532106,0.033454479057738795,-0.0034238743407933106
traditional_regression,Traditional,regression,MISSING_EYE_TRACKING,sub-cp033,0.15151345125465052,0.15028228747844044,-0.0012311637762100758
traditional_regression,Traditional,regression,MISSING_EYE_TRACKING,sub-cp035,0.07140154391250968,0.06855335256060589,-0.002848191351903784
traditional_regression,Traditional,regression,MISSING_EYE_TRACKING,sub-cp036,0.35866933462654266,0.3746086739050156,0.015939339278472964
traditional_regression,Traditional,regression,MISSING_EYE_TRACKING,sub-cp037,0.08781992581388948,0.0665671272482164,-0.02125279856567308
traditional_regression,Traditional,regression,MISSING_EYE_TRACKING,sub-cp038,0.15918138019272074,0.15560049589773434,-0.003580884294986403
traditional_regression,Traditional,regression,MISSING_EYE_TRACKING,sub-cp039,0.5315087834721987,0.5249061081720189,-0.006602675300179772
traditional_regression,Traditional,regression,MISSING_EYE_TRACKING,sub-cp042,0.15124460633626363,0.15064230941414758,-0.0006022969221160523
traditional_regression,Traditional,regression,MISSING_EYE_TRACKING,sub-cp043,0.034470118848204945,0.03296708363693037,-0.001503035211274574
traditional_regression,Traditional,regression,MISSING_HEAD_MOVEMENT,sub-cp003,0.01469071926401877,0.01572294951704008,0.0010322302530213108
traditional_regression,Traditional,regression,MISSING_HEAD_MOVEMENT,sub-cp004,0.01598979437153375,0.011076397543269481,-0.004913396828264268
traditional_regression,Traditional,regression,MISSING_HEAD_MOVEMENT,sub-cp005,0.06904751160404567,0.06750894577444033,-0.0015385658296053345
traditional_regression,Traditional,regression,MISSING_HEAD_MOVEMENT,sub-cp006,0.035149248961658996,0.04232086226662255,0.007171613304963555
traditional_regression,Traditional,regression,MISSING_HEAD_MOVEMENT,sub-cp008,0.029358629986936297,0.04454602330534235,0.015187393318406055
traditional_regression,Traditional,regression,MISSING_HEAD_MOVEMENT,sub-cp009,0.20283764820938707,0.1890988706132262,-0.013738777596160878
traditional_regression,Traditional,regression,MISSING_HEAD_MOVEMENT,sub-cp011,0.06389308750181756,0.033557235512052065,-0.030335851989765496
traditional_regression,Traditional,regression,MISSING_HEAD_MOVEMENT,sub-cp012,0.06958845405305203,0.05759897216879147,-0.011989481884260557
traditional_regression,Traditional,regression,MISSING_HEAD_MOVEMENT,sub-cp013,0.2600752817424104,0.21056045534186343,-0.04951482640054697
traditional_regression,Traditional,regression,MISSING_HEAD_MOVEMENT,sub-cp014,0.08118767469116527,0.08075644149186588,-0.00043123319929938564
traditional_regression,Traditional,regression,MISSING_HEAD_MOVEMENT,sub-cp015,0.08198757375086944,0.08753640266594655,0.005548828915077103
traditional_regression,Traditional,regression,MISSING_HEAD_MOVEMENT,sub-cp016,0.01522961467318438,0.0139136454356375,-0.00131596923754688
traditional_regression,Traditional,regression,MISSING_HEAD_MOVEMENT,sub-cp017,0.027352868945197246,0.022527441126518426,-0.004825427818678819
traditional_regression,Traditional,regression,MISSING_HEAD_MOVEMENT,sub-cp018,0.13928811845757258,0.12740789125413293,-0.011880227203439647
traditional_regression,Traditional,regression,MISSING_HEAD_MOVEMENT,sub-cp019,0.04456804137397963,0.05994125422505501,0.015373212851075381
traditional_regression,Traditional,regression,MISSING_HEAD_MOVEMENT,sub-cp020,0.029718996201200703,0.04292060932352789,0.013201613122327188
traditional_regression,Traditional,regression,MISSING_HEAD_MOVEMENT,sub-cp022,0.06548509606259088,0.06164736737141374,-0.003837728691177142
traditional_regression,Traditional,regression,MISSING_HEAD_MOVEMENT,sub-cp023,0.2955508912435167,0.28399106273624625,-0.011559828507270442
traditional_regression,Traditional,regression,MISSING_HEAD_MOVEMENT,sub-cp024,0.20112063467648786,0.191571337240375,-0.009549297436112852
traditional_regression,Traditional,regression,MISSING_HEAD_MOVEMENT,sub-cp025,0.011370840872422627,0.01930799289276397,0.007937152020341343
traditional_regression,Traditional,regression,MISSING_HEAD_MOVEMENT,sub-cp026,0.03688225921900081,0.04255965403138392,0.0056773948123831075
traditional_regression,Traditional,regression,MISSING_HEAD_MOVEMENT,sub-cp027,0.03306267868234495,0.03127998015931788,-0.0017826985230270723
traditional_regression,Traditional,regression,MISSING_HEAD_MOVEMENT,sub-cp028,0.052365614843447005,0.04943845351014451,-0.0029271613333024943
traditional_regression,Traditional,regression,MISSING_HEAD_MOVEMENT,sub-cp029,0.026241053611537963,0.021151007305893605,-0.005090046305644358
traditional_regression,Traditional,regression,MISSING_HEAD_MOVEMENT,sub-cp030,0.08832018620477501,0.07315362915680107,-0.015166557047973941
traditional_regression,Traditional,regression,MISSING_HEAD_MOVEMENT,sub-cp031,0.18737063459210765,0.1843432975283533,-0.003027337063754354
traditional_regression,Traditional,regression,MISSING_HEAD_MOVEMENT,sub-cp032,0.036878353398532106,0.054402813562103136,0.01752446016357103
traditional_regression,Traditional,regression,MISSING_HEAD_MOVEMENT,sub-cp033,0.15151345125465052,0.15732358097055235,0.005810129715901835
traditional_regression,Traditional,regression,MISSING_HEAD_MOVEMENT,sub-cp035,0.07140154391250968,0.07377360775975124,0.0023720638472415623
traditional_regression,Traditional,regression,MISSING_HEAD_MOVEMENT,sub-cp036,0.35866933462654266,0.35505268366187953,-0.003616650964663126
traditional_regression,Traditional,regression,MISSING_HEAD_MOVEMENT,sub-cp037,0.08781992581388948,0.05812516934753318,-0.029694756466356297
traditional_regression,Traditional,regression,MISSING_HEAD_MOVEMENT,sub-cp038,0.15918138019272074,0.1568914449201917,-0.002289935272529048
traditional_regression,Traditional,regression,MISSING_HEAD_MOVEMENT,sub-cp039,0.5315087834721987,0.5044385363206992,-0.027070247151499416
traditional_regression,Traditional,regression,MISSING_HEAD_MOVEMENT,sub-cp042,0.15124460633626363,0.15105903303723422,-0.00018557329902940678
traditional_regression,Traditional,regression,MISSING_HEAD_MOVEMENT,sub-cp043,0.034470118848204945,0.025553428250444155,-0.00891669059776079
traditional_regression,Traditional,regression,MISSING_FLIGHT_PARAMETER,sub-cp003,0.01469071926401877,0.9767237495182033,0.9620330302541845
traditional_regression,Traditional,regression,MISSING_FLIGHT_PARAMETER,sub-cp004,0.01598979437153375,0.9138509220366284,0.8978611276650947
traditional_regression,Traditional,regression,MISSING_FLIGHT_PARAMETER,sub-cp005,0.06904751160404567,0.9852808144570483,0.9162333028530026
traditional_regression,Traditional,regression,MISSING_FLIGHT_PARAMETER,sub-cp006,0.035149248961658996,0.7730204359564965,0.7378711869948376
traditional_regression,Traditional,regression,MISSING_FLIGHT_PARAMETER,sub-cp008,0.029358629986936297,0.5362159504141911,0.5068573204272548
traditional_regression,Traditional,regression,MISSING_FLIGHT_PARAMETER,sub-cp009,0.20283764820938707,1.1234963508292493,0.9206587026198622
traditional_regression,Traditional,regression,MISSING_FLIGHT_PARAMETER,sub-cp011,0.06389308750181756,0.7632735205676813,0.6993804330658637
traditional_regression,Traditional,regression,MISSING_FLIGHT_PARAMETER,sub-cp012,0.06958845405305203,0.7095472210447386,0.6399587669916865
traditional_regression,Traditional,regression,MISSING_FLIGHT_PARAMETER,sub-cp013,0.2600752817424104,0.930329581429801,0.6702542996873906
traditional_regression,Traditional,regression,MISSING_FLIGHT_PARAMETER,sub-cp014,0.08118767469116527,0.6057568762924649,0.5245692016012996
traditional_regression,Traditional,regression,MISSING_FLIGHT_PARAMETER,sub-cp015,0.08198757375086944,0.8288488169894649,0.7468612432385955
traditional_regression,Traditional,regression,MISSING_FLIGHT_PARAMETER,sub-cp016,0.01522961467318438,0.6889271573903876,0.6736975427172032
traditional_regression,Traditional,regression,MISSING_FLIGHT_PARAMETER,sub-cp017,0.027352868945197246,1.150362580997301,1.1230097120521039
traditional_regression,Traditional,regression,MISSING_FLIGHT_PARAMETER,sub-cp018,0.13928811845757258,0.8330084855885018,0.6937203671309292
traditional_regression,Traditional,regression,MISSING_FLIGHT_PARAMETER,sub-cp019,0.04456804137397963,1.0386293545669647,0.9940613131929851
traditional_regression,Traditional,regression,MISSING_FLIGHT_PARAMETER,sub-cp020,0.029718996201200703,0.7023134613020089,0.6725944651008082
traditional_regression,Traditional,regression,MISSING_FLIGHT_PARAMETER,sub-cp022,0.06548509606259088,0.5474721038875385,0.48198700782494763
traditional_regression,Traditional,regression,MISSING_FLIGHT_PARAMETER,sub-cp023,0.2955508912435167,0.7725959712065983,0.4770450799630816
traditional_regression,Traditional,regression,MISSING_FLIGHT_PARAMETER,sub-cp024,0.20112063467648786,0.8189136405258718,0.6177930058493839
traditional_regression,Traditional,regression,MISSING_FLIGHT_PARAMETER,sub-cp025,0.011370840872422627,0.5223334683617082,0.5109626274892856
traditional_regression,Traditional,regression,MISSING_FLIGHT_PARAMETER,sub-cp026,0.03688225921900081,0.783573801014942,0.7466915417959412
traditional_regression,Traditional,regression,MISSING_FLIGHT_PARAMETER,sub-cp027,0.03306267868234495,0.5670559900202469,0.533993311337902
traditional_regression,Traditional,regression,MISSING_FLIGHT_PARAMETER,sub-cp028,0.052365614843447005,0.8385114615497397,0.7861458467062926
traditional_regression,Traditional,regression,MISSING_FLIGHT_PARAMETER,sub-cp029,0.026241053611537963,0.4552400948961481,0.42899904128461014
traditional_regression,Traditional,regression,MISSING_FLIGHT_PARAMETER,sub-cp030,0.08832018620477501,0.8752552191248614,0.7869350329200864
traditional_regression,Traditional,regression,MISSING_FLIGHT_PARAMETER,sub-cp031,0.18737063459210765,0.6529969429497368,0.4656263083576291
traditional_regression,Traditional,regression,MISSING_FLIGHT_PARAMETER,sub-cp032,0.036878353398532106,1.0850280467391893,1.048149693340657
traditional_regression,Traditional,regression,MISSING_FLIGHT_PARAMETER,sub-cp033,0.15151345125465052,0.8558627805677602,0.7043493293131097
traditional_regression,Traditional,regression,MISSING_FLIGHT_PARAMETER,sub-cp035,0.07140154391250968,0.9856079712855937,0.9142064273730841
traditional_regression,Traditional,regression,MISSING_FLIGHT_PARAMETER,sub-cp036,0.35866933462654266,1.0966239988301267,0.7379546642035841
traditional_regression,Traditional,regression,MISSING_FLIGHT_PARAMETER,sub-cp037,0.08781992581388948,0.4670719823260498,0.3792520565121603
traditional_regression,Traditional,regression,MISSING_FLIGHT_PARAMETER,sub-cp038,0.15918138019272074,0.9476392726495817,0.7884578924568609
traditional_regression,Traditional,regression,MISSING_FLIGHT_PARAMETER,sub-cp039,0.5315087834721987,1.1152323237574226,0.583723540285224
traditional_regression,Traditional,regression,MISSING_FLIGHT_PARAMETER,sub-cp042,0.15124460633626363,1.0238153231373917,0.8725707168011281
traditional_regression,Traditional,regression,MISSING_FLIGHT_PARAMETER,sub-cp043,0.034470118848204945,0.9353274823429042,0.9008573634946992
traditional_regression,Traditional,regression,MISSING_BODY_MOVEMENT,sub-cp003,0.01469071926401877,0.01469071926401877,0.0
traditional_regression,Traditional,regression,MISSING_BODY_MOVEMENT,sub-cp004,0.01598979437153375,0.015349310259740753,-0.0006404841117929969
traditional_regression,Traditional,regression,MISSING_BODY_MOVEMENT,sub-cp005,0.06904751160404567,0.06517606854499058,-0.0038714430590550825
traditional_regression,Traditional,regression,MISSING_BODY_MOVEMENT,sub-cp006,0.035149248961658996,0.035149248961658996,0.0
traditional_regression,Traditional,regression,MISSING_BODY_MOVEMENT,sub-cp008,0.029358629986936297,0.029358629986936297,0.0
traditional_regression,Traditional,regression,MISSING_BODY_MOVEMENT,sub-cp009,0.20283764820938707,0.18478661146097008,-0.018051036748416988
