variant,outer_fold,dimension,seed,levels,feature_k,selected_structure_parameters,selected_temperature,inner_fold,temperature,bounded_mae,bounded_rmse,model_seconds,model_bytes
onlinehd,5,2000,44,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,2,0.5,0.8943637385775618,1.005243134577736,0.046957100013969466,32000
onlinehd,5,2000,44,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,2,1.0,0.9461289437381827,1.0602977246068896,0.046957100013969466,32000
onlinehd,5,2000,44,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,2,2.0,0.9728316030604773,1.088866678767392,0.046957100013969466,32000
onlinehd,5,2000,44,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,3,0.05,0.42831651719944214,0.6398157769136668,0.047240399988368154,32000
onlinehd,5,2000,44,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,3,0.1,0.5458256353304338,0.683170881377321,0.047240399988368154,32000
onlinehd,5,2000,44,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,3,0.2,0.7238540318649094,0.8404660415644618,0.047240399988368154,32000
onlinehd,5,2000,44,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,3,0.5,0.8836340211188606,0.997239334592254,0.047240399988368154,32000
onlinehd,5,2000,44,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,3,1.0,0.941504744216243,1.056708694555455,0.047240399988368154,32000
onlinehd,5,2000,44,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,3,2.0,0.9707445826620484,1.0872147322373582,0.047240399988368154,32000
onlinehd,5,2000,45,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,1,0.05,0.2688907674227991,0.36690691621571464,0.04528409999329597,32000
onlinehd,5,2000,45,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0.05,1,0.1,0.4445819256014134,0.5221504217269289,0.04528409999329597,32000
